,Index,display_url,comments,is_video,likes,caption,labels
363,388,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70436742_517028818872006_5829446335099081861_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=af20078483e4bac7e821494c1e907d8c&oe=5E7BB7AD,1013,FALSE,383262,"Photo by Ivan Kashinsky @ivankphoto | A salt miner leaves the Salar de Uyuni on his way to Colchani, a small village of miners on the edge of the salt flat, in Bolivia. The Salar de Uyuni is the world’s largest salt flat. This photo was part of book project in which Karla Gachet and I traveled from the Equator to the southern tip of South America.'","['Sky', 'Reflection', 'Airplane', 'Arctic', 'Ocean', 'Cloud', 'Vehicle', 'Sea', 'Sea ice', 'Ice']"
364,389,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67499405_399983890919758_2836236987809331175_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=71365c39650d79f45ffa9b1df0519629&oe=5E8B7565,891,FALSE,311825,"Photo by Ismail Ferdous @ismailferdous | A man waters flowers placed by mourners on the crypts at the Guatemala national cemetery. Large portions of the Guatemalan community are Catholic, and they typically wash, dress, and bury their loved ones just hours after death. Follow @ismailferdous for more stories.'","['Town', 'Street', 'Alley', 'Infrastructure', 'Road', 'Architecture', 'Photography', 'Building', 'Temple', 'Tourism']"
365,390,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69594128_2707106469334148_4285116205304383471_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=9b7a78f9269704d7bfddac5f98639cbd&oe=5E660CBE,1743,FALSE,185241,"Photo by Lynsey Addario @lynseyaddario | In 2014 these migrants were rescued and taken to the Italian naval ship Urania. \nJust a few days ago, more than 80 migrants were finally rescued from the Open Arms rescue ship, after 120 days of being stranded at sea in the Mediterranean and denied entry by Italian authorities. \nDuring 2014-2016, I made five trips at sea to document the plight of migrants and refugees attempting to cross the Mediterranean, an often deadly journey. Thousands of sub-Saharan Africans who had traveled for weeks, sometimes months, to reach the shores of Libya are often tortured and beaten, and thousands perish each year on the journey. \nMigrants were then routinely forced by Libyan traffickers into overcrowded rubber dinghies, meant for short journeys, and sent toward the Italian coast, where they often ended up drifting at sea or drowning as their dinghies sank or engines failed. \nIn 2018, the European Commission voted to side with Italy in no longer allowing rescue ships to operate in the Mediterranean.\nAccording to data from UNHCR, two percent of people who attempt the crossing die and an estimated 2,275 migrants perished in the Mediterranean in 2018. To follow more of my work, follow @lynseyaddario.'","['Water transportation', 'Inflatable boat', 'Vehicle', 'Recreation', 'Boat', 'Team', 'Crew', 'Tourism', 'Boats and boating--Equipment and supplies', 'Raft']"
366,391,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70576086_173283500465771_1094442526055650207_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=53e1375cf2a8bab0a33c4ad27250a2bb&oe=5E68C30A,1291,FALSE,478348,"Photo by Joel Sartore I @joelsartore. A gray fox hunts at dusk in the Atacama Desert, Chile. The gray fox is the only member of the dog family that will climb trees, to search for prey, sleep, or escape from predators. To see this species’ Photo Ark portrait, follow me @joelsartore. #grayfox #sunset #hunter #Chile #PhotoArk'","['Mammal', 'Canidae', 'Wildlife', 'Jackal', 'Coyote', 'Carnivore', 'Fox', 'Sky', 'Fennec fox', 'grey fox']"
367,392,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71514104_169253240877721_8175143333514519476_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=56bfcc2f4783d8ee77ae30ec4f612b27&oe=5E76411B,1182,FALSE,480466,"Photo by Jimmy Chin @jimmychin | Somewhere on the Nicaraguan coast, legendary surfers Dan and Keith Malloy make the most of the day, meandering out for a late sunset session. For more images of ocean adventures around the world, follow @jimmychin'","['Sky', 'Reflection', 'Water', 'Nature', 'Cloud', 'Sunset', 'Sea', 'Natural landscape', 'Horizon', 'Ocean']"
368,393,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70513347_120065472412035_88434077442282740_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=5f8d256df7433067497418f087fbbb4a&oe=5E6EA53E,1229,FALSE,317364,"Photo by William Albert Allard @williamalbertallard | Tombstone, Arizona, 1970. On June 30, 1906, Sid Wilson drove the last stagecoach to leave Tombstone, Arizona, on its final forty-mile round trip to Benson. The railroads had come in 1903 and taken over the mail contracts, and that was the end of the stagecoach. ""I used to drive a six-horse stage for the round trip to Benson and back took about twelve hours counting time to change horses,"" he told me.\nAfter the stagecoach stopped, Sid was a rodeo cowboy, a big game hunting guide, and gathered wild horses in Arizona and New Mexico.  He\'d show old pictures of horses he\'d known. ""There\'s little Gypsy Dog, mother of old Pat,"" he said. ""She was a fine horse."" I met Sid in 1970 in Tombstone while doing a National Geographic essay on the U.S./Mexico border,  published in May 1971.  He was a very interesting old man who still lived in the shadows of his youth. He was still a cowboy.\nFor more images of the American West and other assignments spanning a five-decade career #followme @williamalbertallard. #arizona #cowboy #west #stagecoach'","['Face', 'Wrinkle', 'Skin', 'Head', 'Portrait', 'Human', 'Chin', 'Male', 'Eye', 'Forehead']"
369,395,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/70486861_188476482175294_8452852307819837001_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=0f3c8e0b56f39a641fd13b9b48824185&oe=5E72115B,4616,FALSE,568625,"Photos by @DavidDoubilet | This is Opal Reef, part of the Great Barrier Reef, off Port Douglas, Queensland, in December 2009. The coral ""bommie"" is covered with tightly packed hard corals, mostly of the Acropora species, that  compete for space and sunlight. This is a picture of a robust and healthy coral reef. We returned to this exact bommie in December 2018, after back-to-back thermal events in 2016 and 2017, to document this coral reef through the lens of time. A new report released by the UN’s Intergovernmental Panel on Climate Change (IPCC) stresses that 60% of the world’s reefs are heavily threatened.\n#Ocean #Coral #Climatechange #CoralReefshroughTheLensOfTime #GreatBarrierReef'","['Underwater', 'Coral reef', 'Natural environment', 'Marine biology', 'Organism', 'Reef', 'Stony coral', 'Coral', 'Photography', 'Fisheye lens']"
370,397,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70589727_139182224013617_5076478821745325260_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=4d5023accf06ba388fd579a5b9e8208f&oe=5E8863AA,2557,FALSE,562736,"Photo by Cristina Mittermeier @cristinamittermeier | They say that the eyes are the windows to the soul. On the subantarctic islands where I took this picture, it was hard not to feel like this albatross was peering straight through the lens and into me. His stare was so intense the faintest hint of black at the edge of his brow framed his head almost like a crown. Depending on the species, albatross can live to be 60 years old. These birds spend 80% of their lives at sea, returning to land to breed. I often wonder about the amazing things it must have seen on its long ocean journeys. What do you think he'd say here, if he could speak? Follow me @CristinaMittermeier for more images and stories from the field. #BirdsOfInstagram #StaringContest #Eyes #Expedition""","['Face', 'Nose', 'Head', 'Close-up', 'Eye', 'Yellow', 'Beak', 'Bird', 'Organ', 'Parakeet']"
371,398,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69236488_523085055170750_614180385191312035_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=7c78fcd16bbab3fa0308939028981ee7&oe=5E7EB95D,1042,FALSE,386774,"Photo by Stephen Alvarez @salvarezphoto | The rain-swept, single-track road to Iona winds across the Isle of Mull in western Scotland. Many of the single-lane roads in Scotland were established after the rebellions of the 1700s in an effort to stimulate the economy of remote areas and as a means of easing military access to them. Driving on these roads today can be a harrowing experience for the uninitiated, with traffic moving in both directions on a road designed for one-way travel. For more images from around the world follow me @salvarezphoto #scotland'","['Nature', 'Road', 'Sky', 'Light', 'Natural landscape', 'Lane', 'Atmospheric phenomenon', 'Tree', 'Sunlight', 'Infrastructure']"
372,399,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69352246_545518426222853_618776775942073073_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=9e2bbbf3677b3458d647b52b2bb55a53&oe=5E7661D0,600,FALSE,238025,"Photo by Adam Dean @adamjdean | Mahouts ride ""unemployed"" elephants back to their camp after they spent a night foraging in the jungle near Wa Kalu Pu, Karen State, Myanmar, in January 2016. Since restrictions on logging were introduced to prevent overharvesting in the country, some mahouts and their elephants, once employed by the timber industry, are now out of work.'","['Wildlife', 'Jungle', 'Forest', 'Indian elephant', 'Terrestrial animal', 'Adaptation', 'Old-growth forest', 'Woodland', 'Elephants and Mammoths', 'Elephant']"
373,400,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/71811431_178367916650995_9206650885798794850_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=1342336b4bd38dd51871eaeb3cad1af8&oe=5E77D323,10564,FALSE,1137052,"Photo by Thomas Peschak @thomaspeschak | Imagine coming home and finding your parking spot occupied by a huge Galápagos giant tortoise. If you live in the highlands of the Galápagos Islands, this is not an uncommon predicament! During the dry season, tortoises often search for water and their quests take them close to settlements. Shot on assignment for @NatGeo. For more photographs of giant tortoise parking antics follow @thomaspeschak'","['Tortoise', 'Galápagos tortoise', 'Turtle', 'Chelonoidis', 'Reptile', 'Gopher Tortoise', 'Terrestrial animal', 'Wildlife', 'Adaptation', 'Zoo']"
374,401,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70175659_692975971183471_1816566794367927782_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=7967624696df5a769e2c4335b17fd084&oe=5E6FA9EF,2318,FALSE,586684,"Photos by Carlton Ward Jr. @carltonward | Lara Cusack, panther veterinarian with the Florida Fish & Wildlife Conservation Commission, handles kittens belonging to their mother, FP-224, one of several panthers in southwest Florida wearing a radio collar for research and monitoring. These young cats were measured and given immunity boosters while FP-224, which has repeatedly broken bones in vehicle collisions, was away from the den hunting. The previous year (second photo), two panther kittens were stranded when FP-224 was hit by a car near Naples. Biologists found the kittens, and the family was rehabilitated at White Oak Conservation Center. Here, the panther family is released. The young brothers stayed together briefly but were both killed by cars within a year. The mother survived to produce another litter (first photo). Vehicle strikes are the leading cause of death for Florida panthers, killing nearly 30 per year. Please see the new article by Douglas Main at NationalGeographic.com/animals. Follow me and @pathofthepanther for more photos showing how the endangered Florida panther can help save the @fl_wildcorridor. #FloridaWildlifeCorridor #Floridapanther @MyFWC #FloridaWild #KeepFLWild'","['Mammal', 'Vertebrate', 'Felidae', 'Carnivore', 'Canidae', 'Big cats', 'Sporting Group', 'Dog breed']"
375,402,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/69276673_2255604771416904_4278833551428374584_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=4a04748276f7826374bc7673ba33d917&oe=5E8500BB,2154,FALSE,534497,"Photo by Pete McBride @pedromcbride // Sponsored by @ikeausa // Leopards are primarily nocturnal cats, using the cloak of darkness to find food with their night vision, which can be up to seven times better than that of humans. When daylight rolls around, you can often find them asleep. I watched this leopard in northern Kenya for hours. He seemed to always be aware of any noises, often twitching an ear or opening an eye to see if prey was beneath the tree. Otherwise, he napped comfortably in his nook, perfectly relaxed and balanced some 20 feet in the air. // A good night's sleep is going extinct. Build your sanctuary today. #SaveOurSleep""","['Leopard', 'Terrestrial animal', 'Wildlife', 'Felidae', 'Big cats', 'African leopard', 'Safari', 'Jaguar', 'Tree', 'Branch']"
